"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","correct","slider_start","sub_question"
"84362","1752052596562","<p style='font-size:40px;line-height:1.25'><strong>Welcome to the experiment!</strong></p><p style='font-size:1.1em;line-height:1.25'>Thank you for your interest in our experiment! Before you begin, it is important that we obtain your informed consent to participate in the study.</p><p style='font-size:1.1em;line-height:1.25'>On the next screen will be an <strong>information sheet</strong> for you to read. To participate in the study we need you to read this information sheet and the following consent form carefully. If you agree with all the statements, please click the <strong>I agree</strong> button.</p><p style='font-size:1.1em;line-height:1.25'>Press <strong>Next</strong> to read the information sheet.</p>","0","custom-html-button-response","0","84366","0.0-0.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:16:36.564Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79012","","","","instructions","1","163379","0.0-1.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","[{""page_index"":0,""viewing_time"":55827},{""page_index"":1,""viewing_time"":23185}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75493","","","{""Q0"":"""",""Q1"":"""",""Q2"":"""",""Q3"":"""",""Q4"":"""",""Q5"":"""",""Q6"":""I agree""}","survey-multi-choice","2","238876","0.0-2.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","[0,1,2,3,4,5,6]","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40515","","","","fullscreen","3","280404","0.0-4.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21136","1752052813739"," <p style='font-size:1.1em;line-height:1.25'>Thank you for completing the consent form and closing all other tabs.</p><p style='font-size:1.1em;line-height:1.25'>We will now invite you to fill in some demographic information and questionnaires, before starting the game.<br>This will take about 5 minutes.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","4","301541","0.0-5.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:20:13.739Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8195","","","{""age"":""28""}","survey-text","5","309742","0.0-6.0-0.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","","","","0","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4847","","","{""gender_identity"":""female/woman""}","survey-multi-choice","6","314593","0.0-6.0-1.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","[0]","","","1","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5216","","","{""assigned_sex"":""female""}","survey-multi-choice","7","319810","0.0-6.0-2.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","[0]","","","2","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5430","","","{""menstrual_cycle"":""Yes""}","survey-multi-choice","8","325243","0.0-6.0-3.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","[0]","","","4","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21515","","","{""education"":""Bachelor's Degree (e.g., BA)""}","survey-multi-choice","9","346759","0.0-6.0-4.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","[0]","","","5","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"14447","","","{""education"":""Others""}","survey-multi-choice","10","361207","0.0-6.0-5.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:21:13.405Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49628","","","{""mental_health_condition"":""Depression"",""mental_health_treatment"":""counselling"",""psychiatric_medication"":""none""}","survey-text","11","410839","0.0-7.0-0.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:22:03.037Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12638","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","423480","0.0-7.0-1.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15175","","","{""depression_episodes"":""more than 5"",""depression_recent"":""Within the past year""}","survey-multi-choice","13","438657","0.0-7.0-2.0-0.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:22:30.855Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"137947.69999999925","","","","survey-template","14","576609","0.0-7.0-3.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:24:48.807Z","","","","","","ius","{""Q01"":""3"",""Q02"":""2"",""Q03"":""2"",""Q04"":""2"",""Q05"":""2"",""Q06"":""0"",""Q07"":""1"",""Q08"":""0"",""Q09"":""3"",""Q10"":""1"",""Q11"":""0"",""Q12"":""3"",""Q13"":""2""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q12"",""Q13"",""Q11""]","[30344.199999999255,34476.800000000745,36876,41593,46227.5,53411.300000000745,57610.5,62594.199999999255,95059.30000000075,99873.39999999851,117425.89999999851,124509.80000000075,135966.6000000015]","[]","[30344.199999999255,34476.800000000745,36876,41593,46227.5,53411.300000000745,57610.5,62594.199999999255,95059.30000000075,99873.39999999851,107910.89999999851,117425.89999999851,124509.80000000075,128458.69999999925,135966.6000000015,137943.19999999925]","0.38461538461538464","0.4166666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20578","1752053109385","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","597188","0.0-7.0-4.0","191","1","2025-07-09 09:15:11","7701e855f2ef39aa3fd6c71abdc6918a","102.221.201.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0","WebKit","Edge","138.0.0.0","Windows","10.0","https://app.prolific.com/","en-GB,en;q=0.9,en-US;q=0.8","66cf43db332889da5054c9e8","686d226cabeef709c732f8e1","686e310fa1b93b6a475b0a81","66cf43db332889da5054c9e8","2025-07-09T09:25:09.387Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
